bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.355117
0.5000,0.5000,1.348946
1.4999,1.4999,1.343357
3.4998,3.4998,1.336875
7.4995,7.4995,1.326374
13.4991,13.4991,1.312445
21.4986,17.4989,1.308049
29.4981,21.4986,1.301212
37.4975,25.4983,1.290056
45.4970,29.4981,1.278302
53.4965,33.4978,1.266930
61.4960,37.4975,1.250543
69.4954,41.4973,1.236021
74.9951,42.9972,1.229250
