bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.344906
0.5000,0.5000,1.336962
1.4999,1.4999,1.332931
3.4998,3.4998,1.328719
7.4995,7.4995,1.326681
13.4991,13.4991,1.321253
21.4986,17.4989,1.311320
29.4981,21.4986,1.297679
37.4975,25.4983,1.281581
45.4970,29.4981,1.263532
53.4965,33.4978,1.246645
61.4960,37.4975,1.227808
69.4954,41.4973,1.210161
74.9951,42.9972,1.201597
