bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.368152
0.5000,0.5000,1.359045
1.4999,1.4999,1.352656
3.4998,3.4998,1.343726
7.4995,7.4995,1.332410
13.4991,13.4991,1.316653
21.4986,17.4989,1.309177
29.4981,21.4986,1.302127
37.4975,25.4983,1.297199
45.4970,29.4981,1.292804
53.4965,33.4978,1.289934
61.4960,37.4975,1.285631
69.4954,41.4973,1.278338
74.9951,42.9972,1.277498
