idx,m_C,m_M,m_P,F_zoned,k_zoned,max_enr,leu_ok,share_C,share_M,share_P,dk_pcm,dF,dEFPD_est
54,1.0,1.0,1.0,2.0160575410114356,1.27472498446471,15.00186792805939,True,0.2007536314752068,0.45423053891603743,0.3450158296087558,0.0,0.0,nan
54,1.0,0.9333333333333332,1.05,2.049362783302225,1.2692748862757472,15.75196132446236,True,0.19986793132353686,0.4405909654746579,0.3595411032018052,-545.0098188962693,0.03330524229078957,nan
54,1.0,0.8666666666666666,1.1,2.0218722405978804,1.2635812840882927,16.50205472086533,True,0.19922512745953955,0.42657084736021733,0.3742040251802429,-1114.370037641721,0.00581469958644476,nan
54,1.0,0.8000000000000002,1.15,2.018780112329174,1.257948881985385,17.252148117268298,True,0.19845122636758472,0.4123940160179833,0.38915475761443186,-1677.6102479324927,0.0027225713177383426,nan
54,0.9,1.0333333333333332,1.0,1.8620215713450452,1.2718924832921972,15.00186792805939,True,0.18645441842630994,0.460727088934169,0.3528184926395211,-283.2501172512769,-0.15403596966639044,nan
54,0.9,0.9666666666666665,1.05,1.860649962171708,1.2668393758008065,15.75196132446236,True,0.18526481089998334,0.4487108900014684,0.3660242990985483,-788.5608663903421,-0.15540757883972756,nan
54,0.9,0.8999999999999998,1.1,1.833515540030231,1.261903997116967,16.50205472086533,True,0.18426889591210846,0.4341701882502527,0.38156091583763874,-1282.098734774295,-0.18254200098120466,nan
54,0.9,0.8333333333333334,1.15,1.856833184965,1.2557987363660645,17.252148117268298,True,0.18332302540492407,0.4194244580939449,0.39725251650113086,-1892.6248098645403,-0.1592243560464357,nan
54,0.8,1.0666666666666667,1.0,1.7417357361150567,1.2685575081975173,15.00186792805939,True,0.17189487381350954,0.4685224688293592,0.3595826573571314,-616.7476267192607,-0.2743218048963789,nan
54,0.8,1.0,1.05,1.7057567314765918,1.2635257616417384,15.75196132446236,True,0.1701534534877282,0.4550195443357118,0.37482700217656006,-1119.9222822971587,-0.31030080953484385,nan
54,0.8,0.9333333333333332,1.1,1.6681641352855858,1.2592315618551384,16.50205472086533,True,0.16888819964284632,0.4414723030994307,0.389639497257723,-1549.342260957154,-0.3478934057258498,nan
54,0.8,0.8666666666666668,1.15,1.6735602376732206,1.2542214588064713,17.252148117268298,True,0.16867481609715887,0.42710384916442784,0.40422133473841326,-2050.3525658238655,-0.34249730333821504,nan
54,0.72,1.0933333333333335,1.0,1.737382976839877,1.2654825368425453,15.00186792805939,True,0.15884955292302608,0.4739047615938497,0.3672456854831243,-924.244762216464,-0.27867456417155867,nan
54,0.72,1.0266666666666666,1.05,1.7205511784899727,1.2614466053225954,15.75196132446236,True,0.15777254303638433,0.46117664544123493,0.38105081152238074,-1327.8379142114493,-0.2955063625214629,nan
54,0.72,0.96,1.1,1.6531553885470769,1.2571214386112048,16.50205472086533,True,0.15619495704362327,0.4478496443487156,0.39595539860766105,-1760.3545853505098,-0.36290215246435875,nan
54,0.72,0.8933333333333335,1.15,1.5760523778655997,1.2516800379841293,17.252148117268298,True,0.1552434735365924,0.4332774691118195,0.411479057351588,-2304.4946480580643,-0.44000516314583593,nan
54,0.65,1.1166666666666665,1.0,1.7627264522424362,1.2629960609298372,15.00186792805939,True,0.14763586627211442,0.4790798605288155,0.37328427319907015,-1172.8923534872758,-0.25333108876899946,nan
54,0.65,1.0499999999999998,1.05,1.6865620297029367,1.2592433855075895,15.75196132446236,True,0.14653881733456584,0.46587395269557375,0.3875872299698604,-1548.1598957120423,-0.32949551130849897,nan
54,0.65,0.9833333333333331,1.1,1.647146286405998,1.2548706769826845,16.50205472086533,True,0.145143084146316,0.4521396192813968,0.40271729657228705,-1985.4307482025436,-0.3689112546054376,nan
54,0.65,0.9166666666666666,1.15,1.6047561154984997,1.2499839859602606,17.252148117268298,True,0.1442196032008978,0.4378155372304237,0.41796485956867857,-2474.099850444933,-0.4113014255129359,nan
