bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.211311
0.5000,0.5000,1.201462
1.4999,1.4999,1.195135
3.4998,3.4998,1.186525
7.4995,7.4995,1.175225
13.4991,13.4991,1.156622
21.4986,17.4989,1.152935
29.4981,21.4986,1.148248
37.4975,25.4983,1.147085
45.4970,29.4981,1.146070
53.4965,33.4978,1.140631
61.4960,37.4975,1.127791
69.4954,41.4973,1.109334
74.9951,42.9972,1.099392
