bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.128359
0.5000,0.5000,1.107982
1.4999,1.4999,1.102537
3.4998,3.4998,1.097468
7.4995,7.4995,1.082248
13.4991,13.4991,1.069352
21.4986,17.4989,1.070729
29.4981,21.4986,1.056224
