bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.307293
0.5000,0.5000,1.293408
1.4999,1.4999,1.287557
3.4998,3.4998,1.283285
7.4995,7.4995,1.281455
13.4991,13.4991,1.283284
21.4986,17.4989,1.288761
29.4981,21.4986,1.285223
37.4975,25.4983,1.272933
45.4970,29.4981,1.255820
53.4965,33.4978,1.233849
61.4960,37.4975,1.215142
69.4954,41.4973,1.193718
74.9951,42.9972,1.184349
