bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.278269
0.5000,0.5000,1.268885
1.4999,1.4999,1.276642
3.4998,3.4998,1.299910
7.4995,7.4995,1.310871
13.4991,13.4991,1.275830
21.4986,17.4989,1.252579
29.4981,21.4986,1.228378
37.4975,25.4983,1.205631
45.4970,29.4981,1.180409
53.4965,33.4978,1.157778
61.4960,37.4975,1.138004
69.4954,41.4973,1.116549
74.9951,42.9972,1.107134
