bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.338957
0.5000,0.5000,1.332536
1.4999,1.4999,1.328165
3.4998,3.4998,1.322196
7.4995,7.4995,1.316980
13.4991,13.4991,1.311306
21.4986,17.4989,1.306372
29.4981,21.4986,1.295679
37.4975,25.4983,1.280933
45.4970,29.4981,1.265498
53.4965,33.4978,1.248518
61.4960,37.4975,1.231837
69.4954,41.4973,1.213305
74.9951,42.9972,1.205793
