bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.211689
0.5000,0.5000,1.194198
1.4999,1.4999,1.189078
3.4998,3.4998,1.179406
7.4995,7.4995,1.163228
13.4991,13.4991,1.146632
21.4986,17.4989,1.144077
29.4981,21.4986,1.142591
37.4975,25.4983,1.127404
45.4970,29.4981,1.104929
53.4965,33.4978,1.078505
61.4960,37.4975,1.052131
