bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.360674
0.5000,0.5000,1.354270
1.4999,1.4999,1.349270
3.4998,3.4998,1.344052
7.4995,7.4995,1.333851
13.4991,13.4991,1.320138
21.4986,17.4989,1.315244
29.4981,21.4986,1.307194
37.4975,25.4983,1.296912
45.4970,29.4981,1.282330
53.4965,33.4978,1.267886
61.4960,37.4975,1.252557
69.4954,41.4973,1.237541
74.9951,42.9972,1.231643
