bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.248268
0.5000,0.5000,1.229863
1.4999,1.4999,1.225672
3.4998,3.4998,1.222901
7.4995,7.4995,1.220447
13.4991,13.4991,1.227671
21.4986,17.4989,1.238603
29.4981,21.4986,1.228315
37.4975,25.4983,1.203523
45.4970,29.4981,1.178616
53.4965,33.4978,1.150421
61.4960,37.4975,1.124307
69.4954,41.4973,1.099127
74.9951,42.9972,1.088183
