bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.363608
0.5000,0.5000,1.357381
1.4999,1.4999,1.353914
3.4998,3.4998,1.345942
7.4995,7.4995,1.335598
13.4991,13.4991,1.325398
21.4986,17.4989,1.319224
29.4981,21.4986,1.310713
37.4975,25.4983,1.296650
45.4970,29.4981,1.284348
53.4965,33.4978,1.267053
61.4960,37.4975,1.251677
69.4954,41.4973,1.236272
74.9951,42.9972,1.228658
