bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.304994
0.5000,0.5000,1.296553
1.4999,1.4999,1.290210
3.4998,3.4998,1.280003
7.4995,7.4995,1.265138
13.4991,13.4991,1.244678
21.4986,17.4989,1.233417
29.4981,21.4986,1.223882
37.4975,25.4983,1.213821
45.4970,29.4981,1.206667
53.4965,33.4978,1.198603
61.4960,37.4975,1.193324
69.4954,41.4973,1.184964
74.9951,42.9972,1.179389
