bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,0.963328
0.5000,0.5000,0.952189
1.4999,1.4999,0.958094
3.4998,3.4998,0.967184
7.4995,7.4995,0.982045
13.4991,13.4991,1.015319
21.4986,17.4989,1.039690
29.4981,21.4986,1.037350
