bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.442545
0.5000,0.5000,1.434214
1.4999,1.4999,1.424284
3.4998,3.4998,1.413349
7.4995,7.4995,1.395212
13.4991,13.4991,1.372611
21.4986,17.4989,1.357054
29.4981,21.4986,1.342527
37.4975,25.4983,1.330056
45.4970,29.4981,1.316228
53.4965,33.4978,1.306660
61.4960,37.4975,1.293674
69.4954,41.4973,1.280594
74.9951,42.9972,1.274676
