bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.335373
0.5000,0.5000,1.322189
1.4999,1.4999,1.314738
3.4998,3.4998,1.308686
7.4995,7.4995,1.299905
13.4991,13.4991,1.286369
21.4986,17.4989,1.272905
29.4981,21.4986,1.257524
37.4975,25.4983,1.237702
45.4970,29.4981,1.215338
53.4965,33.4978,1.193381
61.4960,37.4975,1.171944
69.4954,41.4973,1.152127
74.9951,42.9972,1.142704
