bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.357869
0.5000,0.5000,1.334904
1.4999,1.4999,1.323058
3.4998,3.4998,1.303486
7.4995,7.4995,1.265998
13.4991,13.4991,1.217025
21.4986,17.4989,1.187284
29.4981,21.4986,1.160819
37.4975,25.4983,1.132875
45.4970,29.4981,1.108696
53.4965,33.4978,1.082922
61.4960,37.4975,1.059431
