bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.354445
0.5000,0.5000,1.342108
1.4999,1.4999,1.334208
3.4998,3.4998,1.326659
7.4995,7.4995,1.315666
13.4991,13.4991,1.306264
21.4986,17.4989,1.299653
29.4981,21.4986,1.290469
37.4975,25.4983,1.271938
45.4970,29.4981,1.251412
53.4965,33.4978,1.229913
61.4960,37.4975,1.206590
69.4954,41.4973,1.186405
74.9951,42.9972,1.177692
