bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.353311
0.5000,0.5000,1.337137
1.4999,1.4999,1.329220
3.4998,3.4998,1.319510
7.4995,7.4995,1.302034
13.4991,13.4991,1.279997
21.4986,17.4989,1.265720
29.4981,21.4986,1.246864
37.4975,25.4983,1.227646
45.4970,29.4981,1.204549
53.4965,33.4978,1.183813
61.4960,37.4975,1.161847
69.4954,41.4973,1.138077
74.9951,42.9972,1.128945
