bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.370405
0.5000,0.5000,1.352587
1.4999,1.4999,1.344917
3.4998,3.4998,1.333660
7.4995,7.4995,1.317309
13.4991,13.4991,1.294482
21.4986,17.4989,1.279626
29.4981,21.4986,1.260524
37.4975,25.4983,1.240690
45.4970,29.4981,1.217646
53.4965,33.4978,1.193500
61.4960,37.4975,1.172274
69.4954,41.4973,1.147966
74.9951,42.9972,1.139356
