bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.385176
0.5000,0.5000,1.375413
1.4999,1.4999,1.367827
3.4998,3.4998,1.355110
7.4995,7.4995,1.338966
13.4991,13.4991,1.315400
21.4986,17.4989,1.303816
29.4981,21.4986,1.291368
37.4975,25.4983,1.280680
45.4970,29.4981,1.268992
53.4965,33.4978,1.257515
61.4960,37.4975,1.244757
69.4954,41.4973,1.228495
74.9951,42.9972,1.222501
