bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.359487
0.5000,0.5000,1.337182
1.4999,1.4999,1.323330
3.4998,3.4998,1.305363
7.4995,7.4995,1.267558
13.4991,13.4991,1.219761
21.4986,17.4989,1.190481
29.4981,21.4986,1.162047
37.4975,25.4983,1.134054
45.4970,29.4981,1.110113
53.4965,33.4978,1.086635
61.4960,37.4975,1.062585
