bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.337671
0.5000,0.5000,1.330908
1.4999,1.4999,1.327861
3.4998,3.4998,1.322629
7.4995,7.4995,1.315595
13.4991,13.4991,1.310488
21.4986,17.4989,1.305404
29.4981,21.4986,1.295268
37.4975,25.4983,1.279584
45.4970,29.4981,1.264631
53.4965,33.4978,1.246039
61.4960,37.4975,1.228783
69.4954,41.4973,1.210789
74.9951,42.9972,1.203977
