idx,m_C,m_M,m_P,F_zoned,k_zoned,max_enr,leu_ok,share_C,share_M,share_P,dk_pcm,dF,dEFPD_est
35,1.0,1.0,1.0,2.0874407964979818,1.0660899640912962,4.628152429029315,True,0.21299460375345228,0.4667188181108707,0.3202865781356771,0.0,0.0,0.0
35,0.8,0.8666666666666668,1.15,1.5933378330897137,1.0381513421543662,5.322375293383712,True,0.1676012300313525,0.4351734322822916,0.3972253376863559,-2793.8621936929976,-0.4941029634082681,-1543.4713620979533
35,0.8,0.7333333333333334,1.25,1.5949093501107463,1.0232057032021058,5.785190536286644,True,0.16547591429458447,0.39639353412394057,0.43813055158147507,-4288.426088919039,-0.49253144638723545,-2369.1443592538194
35,0.8,0.6,1.35,1.6799767876343017,1.0037657208509863,6.248005779189576,True,0.1594919100248866,0.3490871590628254,0.49142093091228806,-6232.424324030994,-0.40746400886368006,-3443.107710287295
35,0.8,0.4666666666666668,1.45,1.8554257093083066,0.9823661856922924,6.710821022092507,True,0.1507281956851816,0.29515045244125454,0.5541213518735638,-8372.37783990038,-0.23201508718967512,-4625.326710000839
35,0.72,0.8933333333333335,1.15,1.561349085305028,1.0365359416503088,5.322375293383712,True,0.15096844456154884,0.44298722321564327,0.4060443322228078,-2955.402244098737,-0.5260917111929537,-1632.7142897541469
35,0.72,0.7600000000000001,1.25,1.5630586004847717,1.0211368506871588,5.785190536286644,True,0.14592823195475188,0.4031167497859639,0.4509550182592842,-4495.311340413744,-0.52438219601321,-2483.438278847764
35,0.72,0.6266666666666666,1.35,1.7327931271342432,1.0036421907605904,6.248005779189576,True,0.14124000591439434,0.35778359711270585,0.5009763969728998,-6244.777333070583,-0.3546476693637386,-3449.932139828374
35,0.72,0.49333333333333346,1.45,1.898930530691467,0.9835826515745303,6.710821022092507,True,0.13248518424565067,0.30383233380270286,0.5636824819516464,-8250.73125167659,-0.18851026580651475,-4558.12295684358
35,0.65,0.9166666666666666,1.15,1.5697229625276545,1.0343016054740628,5.322375293383712,True,0.1358040074244009,0.4487312435902197,0.41546474898537955,-3178.8358617233393,-0.5177178339703272,-1756.1503672070828
35,0.65,0.7833333333333332,1.25,1.5917898988568333,1.0197650429647416,5.785190536286644,True,0.13124970339587008,0.40992678491971885,0.45882351168441116,-4632.492112655462,-0.49565089764114845,-2559.22390416012
35,0.65,0.6499999999999998,1.35,1.7015266901442487,1.0031856624703714,6.248005779189576,True,0.12414590312954424,0.3640651038206023,0.5117889930498535,-6290.430162092475,-0.385914106353733,-3475.1530810591594
35,0.65,0.5166666666666666,1.45,1.8569049938815585,0.9847319028991639,6.710821022092507,True,0.11637733031237509,0.31167033049897797,0.5719523391886467,-8135.806119213229,-0.23053580261642326,-4494.632477197539
